Site ID,Energy Consumption (kWh),Date
CCC1059,257.42,2/13/2020
CCC1059,241.7,2/14/2020
CCC1059,78.29,2/15/2020
CCC1059,59.49,2/16/2020
CCC1059,258.54,2/17/2020
CCC1059,240.96,2/18/2020
CCC1059,255.17,2/19/2020
CCC1059,256.72,2/20/2020
CCC1059,284.32,2/21/2020
CCC1059,103.16,2/22/2020
CCC1059,72.93,2/23/2020
CCC1059,278.9,2/24/2020
CCC1059,266.22,2/25/2020
CCC1059,258.97,2/26/2020
CCC1059,260.59,2/27/2020
CCC1059,222.07,2/28/2020
CCC1059,39.64,2/29/2020
CCC1059,37.77,03-01-2020
CCC1059,215.37,03-02-2020
CCC1059,252.28,03-03-2020
CCC1059,211.7,03-04-2020
CCC1059,225.21,03-05-2020
CCC1059,225.41,03-06-2020
CCC1059,42.61,03-07-2020
CCC1059,33.44,03-08-2020
CCC1059,245.28,03-09-2020
CCC1059,221.17,03-10-2020
CCC1059,264.77,03-11-2020
CCC1059,238.11,03-12-2020
CCC1059,219.51,3/13/2020
CCC1059,37.76,3/14/2020
CCC1059,41.02,3/15/2020
CCC1059,221.39,3/16/2020
CCC1059,236.46,3/17/2020
CCC1059,200.57,3/18/2020
CCC1059,219.6,3/19/2020
CCC1059,238.56,3/20/2020
CCC1059,96.92,3/21/2020
CCC1059,78.32,3/22/2020
CCC1059,245.18,3/23/2020
CCC1059,232.04,3/24/2020
CCC1059,227.33,3/25/2020
CCC1059,226.66,3/26/2020
CCC1059,227.23,3/27/2020
CCC1059,135.65,3/28/2020
CCC1059,71.68,3/29/2020
CCC1059,231.25,3/30/2020
CCC1059,262.85,3/31/2020
CCC1059,232.69,04-01-2020
CCC1059,196.87,04-02-2020
CCC1059,182.17,04-03-2020
CCC1059,36.71,04-04-2020
CCC1059,37.96,04-05-2020
CCC1059,155.5,04-06-2020
CCC1059,153.47,04-07-2020
CCC1059,140.9,04-08-2020
CCC1059,190.82,04-09-2020
CCC1059,169.27,04-10-2020
CCC1059,41.84,04-11-2020
CCC1059,38.04,04-12-2020
CCC1059,131.62,4/13/2020
CCC1059,170.49,4/14/2020
CCC1059,193.89,4/15/2020
CCC1059,171.41,4/16/2020
CCC1059,113.42,4/17/2020
CCC1059,36.62,4/18/2020
CCC1059,36.64,4/19/2020
CCC1059,156.4,4/20/2020
CCC1059,172.2,4/21/2020
CCC1059,170.51,4/22/2020
CCC1059,160.06,4/23/2020
CCC1059,172.74,4/24/2020
CCC1059,33.27,4/25/2020
CCC1059,32.76,4/26/2020
CCC1059,163.09,4/27/2020
CCC1059,206.56,4/28/2020
CCC1059,178.85,4/29/2020
CCC1059,195.55,4/30/2020
CCC1059,175.4,05-01-2020
CCC1059,34.57,05-02-2020
CCC1059,33.8,05-03-2020
CCC1059,180.62,05-04-2020
CCC1059,176.96,05-05-2020
CCC1059,180.23,05-06-2020
CCC1059,194.01,05-07-2020
CCC1059,193.99,05-08-2020
CCC1059,103.35,05-09-2020
CCC1059,34.47,05-10-2020
CCC1059,185.11,05-11-2020
CCC1059,179.42,05-12-2020
CCC1059,190.19,5/13/2020
CCC1059,189.29,5/14/2020
CCC1059,213.04,5/15/2020
CCC1059,107.74,5/16/2020
CCC1059,62.01,5/17/2020
CCC1059,183.4,5/18/2020
CCC1059,195.33,5/19/2020
CCC1059,217.87,5/20/2020
CCC1059,212.19,5/21/2020
CCC1059,207.47,5/22/2020
CCC1059,36.41,5/23/2020
CCC1059,35.81,5/24/2020
CCC1059,96.31,5/25/2020
CCC1059,296.45,5/26/2020
CCC1059,288.59,5/27/2020
CCC1059,327,5/28/2020
CCC1059,296.34,5/29/2020
CCC1059,36.93,5/30/2020
CCC1059,36.55,5/31/2020
CCC1059,220.33,06-01-2020
CCC1059,279.76,06-02-2020
CCC1059,284.37,06-03-2020
CCC1059,288.74,06-04-2020
CCC1059,241.35,06-05-2020
CCC1059,32.92,06-06-2020
CCC1059,29.81,06-07-2020
CCC1059,209.82,06-08-2020
CCC1059,244.04,06-09-2020
CCC1059,296.82,06-10-2020
CCC1059,281.91,06-11-2020
CCC1059,232.57,06-12-2020
CCC1059,30.4,6/13/2020
CCC1059,53.52,6/14/2020
CCC1059,248.26,6/15/2020
CCC1059,291.02,6/16/2020
CCC1059,260.02,6/17/2020
CCC1059,277.3,6/18/2020
CCC1059,270.17,6/19/2020
CCC1059,35.48,6/20/2020
CCC1059,40.7,6/21/2020
CCC1059,301,6/22/2020
CCC1059,315.75,6/23/2020
CCC1059,299.05,6/24/2020
CCC1059,300.69,6/25/2020
CCC1059,279.62,6/26/2020
CCC1059,52.81,6/27/2020
CCC1059,31.92,6/28/2020
CCC1059,271.44,6/29/2020
CCC1059,276.66,6/30/2020
CCC1059,253.57,07-01-2020
CCC1059,234.21,07-02-2020
CCC1059,79.78,07-03-2020
CCC1059,34.92,07-04-2020
CCC1059,41.78,07-05-2020
CCC1059,231.85,07-06-2020
CCC1059,247.69,07-07-2020
CCC1059,278.51,07-08-2020
CCC1059,281.12,07-09-2020
CCC1059,332.98,07-10-2020
CCC1059,79.34,07-11-2020
CCC1059,86.81,07-12-2020
CCC1059,298.55,7/13/2020
CCC1059,302.3,7/14/2020
CCC1059,275.3,7/15/2020
CCC1059,274.77,7/16/2020
CCC1059,268.17,7/17/2020
CCC1059,64.38,7/18/2020
CCC1059,67.59,7/19/2020
CCC1059,280,7/20/2020
CCC1059,286.43,7/21/2020
CCC1059,279.99,7/22/2020
CCC1059,260.57,7/23/2020
CCC1059,261.26,7/24/2020
CCC1059,34.37,7/25/2020
CCC1059,39.92,7/26/2020
CCC1059,293.32,7/27/2020
CCC1059,283.93,7/28/2020
CCC1059,292.31,7/29/2020
CCC1059,275.52,7/30/2020
CCC1059,260.9,7/31/2020
CCC1059,45.8,08-01-2020
CCC1059,53.06,08-02-2020
CCC1059,275.77,08-03-2020
CCC1059,256.65,08-04-2020
CCC1059,270.62,08-05-2020
CCC1059,256.88,08-06-2020
CCC1059,271.59,08-07-2020
CCC1059,40.39,08-08-2020
CCC1059,49.13,08-09-2020
CCC1059,239.19,08-10-2020
CCC1059,301.92,08-11-2020
CCC1059,281.82,08-12-2020
CCC1059,292.24,8/13/2020
CCC1059,318.9,8/14/2020
CCC1059,70.66,8/15/2020
CCC1059,86.03,8/16/2020
CCC1059,328.65,8/17/2020
CCC1059,310.49,8/18/2020
CCC1059,304.4,8/19/2020
CCC1059,314.07,8/20/2020
CCC1059,296.67,8/21/2020
CCC1059,41.79,8/22/2020
CCC1059,47.51,8/23/2020
CCC1059,297.95,8/24/2020
CCC1059,293.61,8/25/2020
CCC1059,268.19,8/26/2020
CCC1059,253.42,8/27/2020
CCC1059,289.59,8/28/2020
CCC1059,46.9,8/29/2020
CCC1059,44.26,8/30/2020
CCC1059,274.71,8/31/2020
CCC1059,257.72,09-01-2020
CCC1059,273.75,09-02-2020
CCC1059,263.84,09-03-2020
CCC1059,280.99,09-04-2020
CCC1059,53.97,09-05-2020
CCC1059,72.9,09-06-2020
CCC1059,140.79,09-07-2020
CCC1059,268.44,09-08-2020
CCC1059,254.16,09-09-2020
CCC1059,243.9,09-10-2020
CCC1059,240.57,09-11-2020
CCC1059,34.68,09-12-2020
CCC1059,34.61,9/13/2020
CCC1059,232.54,9/14/2020
CCC1059,263.55,9/15/2020
CCC1059,275.98,9/16/2020
CCC1059,291.19,9/17/2020
CCC1059,253.92,9/18/2020
CCC1059,66.15,9/19/2020
CCC1059,71.08,9/20/2020
CCC1059,282.26,9/21/2020
CCC1059,260.85,9/22/2020
CCC1059,266.94,9/23/2020
CCC1059,281.4,9/24/2020
CCC1059,288.62,9/25/2020
CCC1059,99.08,9/26/2020
CCC1059,47.02,9/27/2020
CCC1059,280.11,9/28/2020
CCC1059,292.3,9/29/2020
CCC1059,298.48,9/30/2020
CCC1059,265.45,10-01-2020
CCC1059,263.78,10-02-2020
CCC1059,36.02,10-03-2020
CCC1059,46.97,10-04-2020
CCC1059,243.87,10-05-2020
CCC1059,251.78,10-06-2020
CCC1059,225.65,10-07-2020
CCC1059,235.08,10-08-2020
CCC1059,232.64,10-09-2020
CCC1059,35.55,10-10-2020
CCC1059,36.8,10-11-2020
CCC1059,236.14,10-12-2020
CCC1059,248.98,10/13/2020
CCC1059,234.51,10/14/2020
CCC1059,332.14,10/15/2020
CCC1059,285.78,10/16/2020
CCC1059,39.11,10/17/2020
CCC1059,42.57,10/18/2020
CCC1059,290.53,10/19/2020
CCC1059,278.56,10/20/2020
CCC1059,256.81,10/21/2020
CCC1059,227.15,10/22/2020
CCC1059,234.16,10/23/2020
CCC1059,76.05,10/24/2020
CCC1059,38.2,10/25/2020
CCC1059,193.89,10/26/2020
CCC1059,218.49,10/27/2020
CCC1059,241.08,10/28/2020
CCC1059,243.24,10/29/2020
CCC1059,235.65,10/30/2020
CCC1059,35.31,10/31/2020
CCC1059,37.46,11-01-2020
CCC1059,218.71,11-02-2020
CCC1059,247.63,11-03-2020
CCC1059,237.41,11-04-2020
CCC1059,248.79,11-05-2020
CCC1059,227.91,11-06-2020
CCC1059,69.14,11-07-2020
CCC1059,68.76,11-08-2020
CCC1059,226.11,11-09-2020
CCC1059,198.94,11-10-2020
CCC1059,231.88,11-11-2020
CCC1059,220.58,11-12-2020
CCC1059,219.59,11/13/2020
CCC1059,38.36,11/14/2020
CCC1059,35.47,11/15/2020
CCC1059,191.57,11/16/2020
CCC1059,205.94,11/17/2020
CCC1059,212.23,11/18/2020
CCC1059,225.54,11/19/2020
CCC1059,11.12,11/20/2020
,,11-01-2019
,,11-02-2019
,,11-03-2019
,,11-04-2019
,,11-05-2019
,,11-06-2019
,,11-07-2019
,,11-08-2019
,,11-09-2019
,,11-10-2019
,,11-11-2019
,,11-12-2019
,,11/13/2019
,,11/14/2019
,,11/15/2019
,,11/16/2019
,,11/17/2019
,,11/18/2019
,,11/19/2019
,,11/20/2019
,,11/21/2019
,,11/22/2019
,,11/23/2019
,,11/24/2019
,,11/25/2019
,,11/26/2019
,,11/27/2019
,,11/28/2019
,,11/29/2019
,,11/30/2019
,,12-01-2019
,,12-02-2019
,,12-03-2019
,,12-04-2019
,,12-05-2019
,,12-06-2019
,,12-07-2019
,,12-08-2019
,,12-09-2019
,,12-10-2019
,,12-11-2019
,,12-12-2019
,,12/13/2019
,,12/14/2019
,,12/15/2019
,,12/16/2019
,,12/17/2019
,,12/18/2019
,,12/19/2019
,,12/20/2019
,,12/21/2019
,,12/22/2019
,,12/23/2019
,,12/24/2019
,,12/25/2019
,,12/26/2019
,,12/27/2019
,,12/28/2019
,,12/29/2019
,,12/30/2019
,,12/31/2019
CCC1181,127.12,01-01-2020
CCC1181,530.68,01-02-2020
CCC1181,506.26,01-03-2020
CCC1181,229.52,01-04-2020
CCC1181,310.12,01-05-2020
CCC1181,593.85,01-06-2020
CCC1181,735.13,01-07-2020
CCC1181,756.29,01-08-2020
CCC1181,768.58,01-09-2020
CCC1181,599.45,01-10-2020
CCC1181,126.3,01-11-2020
CCC1181,256.81,01-12-2020
CCC1181,659.59,1/13/2020
CCC1181,599.72,1/14/2020
CCC1181,696.96,1/15/2020
CCC1181,692.64,1/16/2020
CCC1181,654.43,1/17/2020
CCC1181,178.67,1/18/2020
CCC1181,224.51,1/19/2020
CCC1181,548.13,1/20/2020
CCC1181,557.95,1/21/2020
CCC1181,494.04,1/22/2020
CCC1181,496.69,1/23/2020
CCC1181,517.69,1/24/2020
CCC1181,303.9,1/25/2020
CCC1181,85.96,1/26/2020
CCC1181,547.48,1/27/2020
CCC1181,589.22,1/28/2020
CCC1181,490.31,1/29/2020
CCC1181,537.65,1/30/2020
CCC1181,473.66,1/31/2020
CCC1181,135.56,02-01-2020
CCC1181,100.03,02-02-2020
CCC1181,528.56,02-03-2020
CCC1181,570.03,02-04-2020
CCC1181,552.31,02-05-2020
CCC1181,711.9,02-06-2020
CCC1181,595,02-07-2020
CCC1181,336.05,02-08-2020
CCC1181,112.21,02-09-2020
CCC1181,465.4,02-10-2020
CCC1181,638.31,02-11-2020
CCC1181,647.47,02-12-2020
CCC1181,543.87,2/13/2020
CCC1181,500.16,2/14/2020
CCC1181,183.59,2/15/2020
CCC1181,88.54,2/16/2020
CCC1181,550.24,2/17/2020
CCC1181,555.14,2/18/2020
CCC1181,508.46,2/19/2020
CCC1181,580.63,2/20/2020
CCC1181,447.04,2/21/2020
CCC1181,86.78,2/22/2020
CCC1181,30.04,2/23/2020
CCC1181,0,2/24/2020
CCC1181,0,2/25/2020
CCC1181,302.18,2/26/2020
CCC1181,533.42,2/27/2020
CCC1181,502.06,2/28/2020
CCC1181,143.56,2/29/2020
CCC1181,124.45,03-01-2020
CCC1181,562.74,03-02-2020
CCC1181,499.49,03-03-2020
CCC1181,470.11,03-04-2020
CCC1181,453.73,03-05-2020
CCC1181,477.11,03-06-2020
CCC1181,136.19,03-07-2020
CCC1181,88.87,03-08-2020
CCC1181,481.4,03-09-2020
CCC1181,526.74,03-10-2020
CCC1181,499.5,03-11-2020
CCC1181,554.59,03-12-2020
CCC1181,502.85,3/13/2020
CCC1181,104.39,3/14/2020
CCC1181,118.8,3/15/2020
CCC1181,606.28,3/16/2020
CCC1181,551.65,3/17/2020
CCC1181,573.09,3/18/2020
CCC1181,538.84,3/19/2020
CCC1181,483.68,3/20/2020
CCC1181,172.39,3/21/2020
CCC1181,111.03,3/22/2020
CCC1181,514.36,3/23/2020
CCC1181,557.87,3/24/2020
CCC1181,497.69,3/25/2020
CCC1181,525.33,3/26/2020
CCC1181,506.31,3/27/2020
CCC1181,145.28,3/28/2020
CCC1181,126.57,3/29/2020
CCC1181,519.08,3/30/2020
CCC1181,499.17,3/31/2020
CCC1181,471.42,04-01-2020
CCC1181,467.82,04-02-2020
CCC1181,385.02,04-03-2020
CCC1181,197.51,04-04-2020
CCC1181,103.37,04-05-2020
CCC1181,505.52,04-06-2020
CCC1181,544.33,04-07-2020
CCC1181,493.3,04-08-2020
CCC1181,469.95,04-09-2020
CCC1181,449.22,04-10-2020
CCC1181,158.15,04-11-2020
CCC1181,76.9,04-12-2020
CCC1181,349.75,4/13/2020
CCC1181,411,4/14/2020
CCC1181,386.33,4/15/2020
CCC1181,428.57,4/16/2020
CCC1181,433.19,4/17/2020
CCC1181,82.29,4/18/2020
CCC1181,79.84,4/19/2020
CCC1181,322.57,4/20/2020
CCC1181,380.61,4/21/2020
CCC1181,375.49,4/22/2020
CCC1181,461.83,4/23/2020
CCC1181,486.8,4/24/2020
CCC1181,177.98,4/25/2020
CCC1181,103.54,4/26/2020
CCC1181,380.86,4/27/2020
